Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	Abundances (Scaled): F1: Sample	Abundances (Scaled): F2: Sample	Abundances (Scaled): F3: Sample	Abundances (Scaled): F4: Sample	Abundances (Scaled): F5: Sample	Abundances (Scaled): F6: Sample	Abundances (Scaled): F7: Sample	Abundances (Scaled): F8: Sample	Abundances (Scaled): F9: Sample	Abundances (Scaled): F10: Sample	Abundances (Scaled): F11: Sample	Abundances (Scaled): F12: Sample	Abundance: F1: Sample	Abundance: F2: Sample	Abundance: F3: Sample	Abundance: F4: Sample	Abundance: F5: Sample	Abundance: F6: Sample	Abundance: F7: Sample	Abundance: F8: Sample	Abundance: F9: Sample	Abundance: F10: Sample	Abundance: F11: Sample	Abundance: F12: Sample	Found in Sample: [S1] F1: Sample	Found in Sample: [S2] F2: Sample	Found in Sample: [S3] F3: Sample	Found in Sample: [S4] F4: Sample	Found in Sample: [S5] F5: Sample	Found in Sample: [S6] F6: Sample	Found in Sample: [S7] F7: Sample	Found in Sample: [S8] F8: Sample	Found in Sample: [S9] F9: Sample	Found in Sample: [S10] F10: Sample	Found in Sample: [S11] F11: Sample	Found in Sample: [S12] F12: Sample	# Protein Groups	Modifications
FALSE	High	Master Protein	P55084	Trifunctional enzyme subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=HADHB PE=1 SV=3	0.001	7.707	5	3	8	3	474	51.3	9.41	10.47	3	48.6	11.1	10	110	73.8	64.7	38.6	193	92	135.4	304.3	118.5	1401473.719	318610.0938	286733.3125	3169828.344	2126545.969	1862713.531	1112479.094	5561235.875	2651187.688	3899143.625	8766652.25	3412563.25	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	High	High	High	High	High	1	
FALSE	High	Master Protein	Q9UPN3	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5 OS=Homo sapiens OX=9606 GN=MACF1 PE=1 SV=4	0.001	7.653	0	2	7	1	7388	837.8	5.39	9.49	2																									Not Found	Not Found	Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	High	High	1	
FALSE	High	Master Protein	Q99590	Protein SCAF11 OS=Homo sapiens OX=9606 GN=SCAF11 PE=1 SV=2	0.001	7.65	2	3	4	3	1463	164.6	8.41	1.72	3	51.1	84.8		67.7	79.7	65.7	111.6	128.4	131.6	158.9	198.6	121.7	359568.1875	596601.6875		476030.2188	560647.0625	461839.7188	785105.9375	903256.375	925619	1117668.125	1396891.125	856061.375	Peak Found	Peak Found	Not Found	Peak Found	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	High	High	1	
FALSE	High	Master Protein	P57088	Transmembrane protein 33 OS=Homo sapiens OX=9606 GN=TMEM33 PE=1 SV=2	0.001	7.63	8	2	18	2	247	28	9.7	31.94	2	71.5	91.3	82.4	146.1	108.1	79.7	77.7	124.3	65	133.3	138.8	81.7	1587111.375	2028821.188	1830985.813	3245012.188	2401796.938	1770536.875	1725921.813	2761873	1443438.5	2960077.188	3082670.125	1815518.188	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	O00567	Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=4	0.001	7.61	4	2	7	2	594	66	9.19	7.96	2	94.3	109.9	123.6	102.4	101.2	139.1	91.8	115.3	72.7	82.9	95.5	71.3	3724979.75	4342933.5	4884807	4047778.313	3999628.063	5495773.688	3629022.75	4557677	2874877.75	3275266.5	3774748.188	2819141.656	Peak Found	Peak Found	Peak Found	High	High	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	Q9NZ01	Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1	0.001	7.594	10	2	3	2	308	36	9.45	7.73	2																									Not Found	High	High	Not Found	Not Found	Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	1	
FALSE	High	Master Protein	Q9BPW8	Protein NipSnap homolog 1 OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=1	0.001	7.572	12	2	16	2	284	33.3	9.31	25.38	2	193.4	96.7	226.5	66.8	65.5	75.6	61.5	85	123.6	77.1	73.8	54.4	6492109.5	3246456	7605804.75	2242548	2200357.25	2539016.25	2064413.875	2853111.5	4148247.125	2589752.25	2479146.75	1826473.5	High	Peak Found	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	O76013	Keratin, type I cuticular Ha6 OS=Homo sapiens OX=9606 GN=KRT36 PE=1 SV=1	0.001	7.491	5	3	20	2	467	52.2	4.94	23.41	3	184	96.6	80.4	88.7	106.8	109.9	107.2	161.6		95.9	82.1	86.8	2098130.875	1101962.5	916875.875	1011731.563	1218233.5	1252999	1222345.375	1842349.031		1093320.375	935692.3125	989998.6875	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Not Found	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	P53597	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG1 PE=1 SV=4	0.001	7.44	3	1	17	1	346	36.2	8.79	36.01	1	41.3	88.6	114.5	141.3	130.8	130.2	76.8	110.2	99.2	98.7	88	80.5	433376.75	930705.8125	1202910.5	1484275.5	1373316.5	1367062	806929	1157450.75	1041376.25	1036293.563	923779.5625	845337.375	Peak Found	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	Q9BRJ7	Tudor-interacting repair regulator protein OS=Homo sapiens OX=9606 GN=NUDT16L1 PE=1 SV=1	0.001	7.437	17	3	5	3	211	23.3	8.91	8.84	3	81.6	107.5	109.2	131	131.3	89.4	103.5	124.2	86.1	85.5	102.8	47.9	4863006	6410326.063	6510329.5	7810788.875	7824960.5	5328210.188	6169627.375	7404017.125	5131205.875	5094957.125	6129600.625	2858181.688	Peak Found	High	High	High	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	Q9UM00	Calcium load-activated calcium channel OS=Homo sapiens OX=9606 GN=TMCO1 PE=1 SV=2	0.001	7.417	6	1	18	1	239	27.1	10.26	53.98	1	114.7	81.5	98.5	86.4	104.8	102	69.4	114.8	67.7	110.1	151.6	98.5	3386410.5	2404708.5	2906444	2550097.25	3093687	3010882.75	2048013.5	3388318.5	1999058	3248575	4474498.5	2907145.5	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	Q13123	Protein Red OS=Homo sapiens OX=9606 GN=IK PE=1 SV=3	0.001	7.394	6	3	5	3	557	65.6	6.64	9.39	3	66.2			215.9	368.1	186.8			48.8		259.9	54.4	619508.1875			2021160.875	3446546.75	1749549.813			456949.1563		2433188.313	509524.5313	Peak Found	Not Found	Not Found	Peak Found	High	High	Not Found	Not Found	Peak Found	Not Found	High	Peak Found	1	
FALSE	High	Master Protein	Q8IVT2	Mitotic interactor and substrate of PLK1 OS=Homo sapiens OX=9606 GN=MISP PE=1 SV=1	0.001	7.324	5	3	11	3	679	75.3	6.83	20.02	3	103.7	89.2	101.7	91.5	100	115.9	83.9	164.5	101.2	65.1	114	69.2	2354356	2025260.313	2309661	2078560.938	2269764.375	2631925.781	1904542.734	3734680	2297751.25	1478530.625	2589294.313	1571183.531	High	High	Peak Found	Peak Found	High	High	Peak Found	High	High	High	High	Peak Found	1	
FALSE	High	Master Protein	P49760	Dual specificity protein kinase CLK2 OS=Homo sapiens OX=9606 GN=CLK2 PE=1 SV=1	0.001	7.286	3	1	4	1	499	60.1	9.66	9.2	1				309.6	349.5						305.3	235.5				1707002	1927095.25						1683171.75	1298465.875	Not Found	Not Found	Not Found	High	High	Not Found	Not Found	Not Found	Not Found	Not Found	High	High	1	
FALSE	High	Master Protein	P07741	Adenine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=APRT PE=1 SV=2	0.001	7.267	19	3	6	3	180	19.6	6.02	4.68	3	106.6	172.3	75.1	89.5	125.5	154.5	53.1	148.1	30.4	115.1	65.5	64.2	1619858.75	2619071.906	1140869	1360067.469	1907681.625	2348454.188	807413.4375	2251173.063	461318.0313	1749197	995764.375	975718.375	Peak Found	High	Peak Found	High	Peak Found	High	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	A1KXE4	Myelin-associated neurite-outgrowth inhibitor OS=Homo sapiens OX=9606 GN=FAM168B PE=1 SV=1	0.001	7.212	9	1	5	1	195	20.3	9.23	13.66	1																									High	High	Not Found	Not Found	High	High	Not Found	Not Found	Not Found	Not Found	Not Found	High	1	Acetyl [N-Term]
FALSE	High	Master Protein	O15226	NF-kappa-B-repressing factor OS=Homo sapiens OX=9606 GN=NKRF PE=1 SV=2	0.001	7.187	4	3	6	3	690	77.6	8.79	6.18	3	87.5		27.6	191.8	83.5	185.6	79	18.9	15.4	160.8	206.7	143.1	2319642.5		730294.125	5084288.438	2212877.75	4919628	2093846.625	501651.3438	408835	4262139	5478287.063	3794136.563	Peak Found	Not Found	Peak Found	Peak Found	Peak Found	High	High	Peak Found	Peak Found	High	High	Peak Found	1	
FALSE	High	Master Protein	Q15050	Ribosome biogenesis regulatory protein homolog OS=Homo sapiens OX=9606 GN=RRS1 PE=1 SV=2	0.001	7.109	7	2	2	2	365	41.2	10.7	4.41	2		152.4	183.2	230.7	276.1					129.4	228.2			1349394.5	1622128.625	2042223	2444260.5					1145566.5	2020353.375		Not Found	Peak Found	Peak Found	High	High	Not Found	Not Found	Not Found	Not Found	Peak Found	Peak Found	Not Found	1	Acetyl [N-Term]
FALSE	High	Master Protein	Q9UBI6	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12 OS=Homo sapiens OX=9606 GN=GNG12 PE=1 SV=3	0.001	7.097	35	2	4	2	72	8	8.97	4.66	2								1200												894469.1875					Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	High	Not Found	Not Found	Not Found	1	
FALSE	High	Master Protein	Q9UPU9	Protein Smaug homolog 1 OS=Homo sapiens OX=9606 GN=SAMD4A PE=1 SV=3	0.001	7.091	2	1	1	1	718	79.4	8.32	2.66	1																									Not Found	Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	High	Master Protein	Q14241	Elongin-A OS=Homo sapiens OX=9606 GN=ELOA PE=1 SV=2	0.001	6.94	4	2	2	2	798	89.9	9.57	2.13	2					215.6	212.5	75.3	255.4	136	157		148.1					1832996.875	1806424.625	639967.25	2171266.5	1155675	1334840.875		1258995.375	Not Found	Not Found	Not Found	Not Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Not Found	Peak Found	1	
FALSE	High	Master Protein	Q8IWZ3	Ankyrin repeat and KH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ANKHD1 PE=1 SV=1	0.001	6.937	2	3	3	1	2542	269.3	5.73	3.97	3							195	245.3		264.7	313	182							1652684.75	2078683.125		2243124.75	2652656.5	1542548.125	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Peak Found	Peak Found	Not Found	Peak Found	Peak Found	High	1	
FALSE	High	Master Protein	Q16698	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial OS=Homo sapiens OX=9606 GN=DECR1 PE=1 SV=1	0.001	6.887	7	1	2	1	335	36	9.28	7.65	1																									Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	High	Not Found	1	
FALSE	High	Master Protein	O76094	Signal recognition particle subunit SRP72 OS=Homo sapiens OX=9606 GN=SRP72 PE=1 SV=3	0.001	6.842	4	2	2	2	671	74.6	9.26	4.79	2	103.4	118.3	104.6	208.1	142.2	85.2	98.6	134.1	72.9		132.8		680711.6875	778916.625	688766.4375	1370303.125	936253.625	561137.375	649468.6875	883189.875	479853.25		874969.625		Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	High	High	1	
FALSE	High	Master Protein	P35080	Profilin-2 OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=3	0.001	6.84	16	2	8	2	140	15	6.99	10.52	2		235.2	130.9					219.5		191.9	261.6	161		1243005.625	691679.9375					1160048.25		1014358.688	1382818.75	851221.25	Not Found	High	Peak Found	Not Found	Not Found	High	Not Found	High	Not Found	High	High	High	1	
FALSE	High	Master Protein	O75063	Glycosaminoglycan xylosylkinase OS=Homo sapiens OX=9606 GN=FAM20B PE=1 SV=1	0.001	6.834	8	2	2	2	409	46.4	6.87	0	2	271.7	186.9	244.8				142.1	206.1		148.4			1009532.563	694460.125	909350.1875				527883.1875	765836.3125		551233.1875			Peak Found	High	High	Not Found	Not Found	Not Found	Peak Found	Peak Found	Not Found	Peak Found	Not Found	Not Found	1	
FALSE	High	Master Protein	Q12874	Splicing factor 3A subunit 3 OS=Homo sapiens OX=9606 GN=SF3A3 PE=1 SV=1	0.001	6.782	7	3	3	3	501	58.8	5.38	4.03	3	116.7	165.1		160.6	175.4	178			91.4	88.9	126.3	97.6	917291.5625	1297899		1262785.875	1378557.75	1399669.5			718470.125	698674.875	993191.375	766954.5625	High	Peak Found	Not Found	High	Peak Found	Peak Found	Not Found	Not Found	Peak Found	Peak Found	Peak Found	Peak Found	1	Acetyl [N-Term]
FALSE	High	Master Protein	P22735	Protein-glutamine gamma-glutamyltransferase K OS=Homo sapiens OX=9606 GN=TGM1 PE=1 SV=4	0.001	6.776	4	3	4	3	817	89.7	6.04	4.12	3		211.6	47.5	213.6	182.1	103.3		43.7		126.1	180.1	91.9		4637955.25	1041440.625	4681837	3991671.5	2265061.5		956849.25		2764558	3946468.5	2014493.125	Not Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Not Found	Peak Found	Not Found	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	O95573	Fatty acid CoA ligase Acsl3 OS=Homo sapiens OX=9606 GN=ACSL3 PE=1 SV=3	0.001	6.698	4	2	2	2	720	80.4	8.38	1.75	2	708.1					237.2	254.7						6439246					2157062.25	2316266.75						High	High	Not Found	Not Found	Not Found	Peak Found	Peak Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	High	Master Protein	Q06265	Exosome complex component RRP45 OS=Homo sapiens OX=9606 GN=EXOSC9 PE=1 SV=3	0.001	6.667	5	2	2	2	439	48.9	5.29	4.34	2	161.5	87.5	111.6	132.8	43.2	103.6	127.7	101.7	68.2	101.9	94.9	65.5	5968434	3235410.25	4123677.25	4909068.75	1595956.5	3829942.875	4722147.5	3759512	2520750	3765705.813	3508209.75	2419582	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	1	
FALSE	High	Master Protein	P56182	Ribosomal RNA processing protein 1 homolog A OS=Homo sapiens OX=9606 GN=RRP1 PE=1 SV=1	0.001	6.665	5	2	6	2	461	52.8	9.33	13.76	2	60.4			206.2	254.3	268	14.6	9.6		103.1	190.7	93.1	644952.5625			2200194.063	2713742.688	2860668.75	155537.5156	102097.2266		1100088.375	2035544.188	994075.9688	Peak Found	Not Found	Not Found	High	High	High	Peak Found	Peak Found	Not Found	High	High	Peak Found	1	
FALSE	High	Master Protein	P35268	60S ribosomal protein L22 OS=Homo sapiens OX=9606 GN=RPL22 PE=1 SV=2	0.001	6.641	20	2	5	2	128	14.8	9.19	9.32	2	53	64.6	79.6	148.4	107	116.4	95.8	100.8	55.5	106.5	165	107.3	1738171.625	2119065.75	2611579.5	4867078.625	3508232.188	3817541.625	3140626.5	3306012.938	1818439.375	3493306.5	5409469.625	3519780.375	Peak Found	Peak Found	High	Peak Found	High	Peak Found	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	Q86X52	Chondroitin sulfate synthase 1 OS=Homo sapiens OX=9606 GN=CHSY1 PE=1 SV=3	0.001	6.619	3	2	3	2	802	91.7	9.23	7.32	2																									Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	High	Not Found	1	
FALSE	High	Master Protein	O95239	Chromosome-associated kinesin KIF4A OS=Homo sapiens OX=9606 GN=KIF4A PE=1 SV=3	0.001	6.586	2	3	5	3	1232	139.8	6.27	7.14	3	111.9	57.5	77.9	65.8	135.5	64.8	43	70.9	46.7	158.8	217.7	149.4	2049899.469	1053081.5	1427509.375	1205372	2482911.031	1187656	788098.8125	1299294.125	854954.375	2908312.031	3988101.375	2735989.719	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	High	High	High	1	
FALSE	High	Master Protein	Q5VTL8	Pre-mRNA-splicing factor 38B OS=Homo sapiens OX=9606 GN=PRPF38B PE=1 SV=1	0.001	6.585	4	2	4	2	546	64.4	10.54	10.31	2																									Not Found	Not Found	Not Found	High	High	Not Found	Not Found	Not Found	Not Found	High	High	Not Found	1	
FALSE	High	Master Protein	P49368	T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4	0.001	6.566	4	2	5	2	545	60.5	6.49	3.85	2	136.2	66.8	76.2	125.4		71	109.8	164.9	73.3	129.5	158.9	87.9	1353153.75	663984.6875	757589.4375	1246288.5		705735.375	1091249.625	1638219.125	728865.5	1287244.625	1578833.25	873260.375	High	Peak Found	Peak Found	High	Not Found	Peak Found	High	High	Peak Found	High	Peak Found	Peak Found	1	
FALSE	High	Master Protein	Q6ZNA4	E3 ubiquitin-protein ligase Arkadia OS=Homo sapiens OX=9606 GN=RNF111 PE=1 SV=3	0.001	6.544	3	3	9	3	994	108.8	7.15	8.7	3	52.8	72.9	84.9	93	77.6	81.2	103	92.8	93	162.3	181.2	105.1	452683.9688	624862.25	727607.125	796493.1875	664602	695532.9375	882254.875	795135.9375	796869.75	1390453.875	1551849.125	900472.875	Peak Found	Peak Found	Peak Found	High	High	High	High	Peak Found	High	High	High	Peak Found	1	
FALSE	High	Master Protein	P38935	DNA-binding protein SMUBP-2 OS=Homo sapiens OX=9606 GN=IGHMBP2 PE=1 SV=3	0.001	6.53	3	1	1	1	993	109.1	8.97	2.7	1																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	1	
FALSE	High	Master Protein	P78346	Ribonuclease P protein subunit p30 OS=Homo sapiens OX=9606 GN=RPP30 PE=1 SV=1	0.001	6.529	12	2	2	2	268	29.3	8.91	5.29	2	142.8		96.3		174.1					334.8	318.4	133.6	574065.8125		387067.3438		699571.6875					1345678.5	1279754.75	536779.4375	Peak Found	Not Found	Peak Found	Not Found	Peak Found	Not Found	Not Found	Not Found	Not Found	High	High	Peak Found	1	
FALSE	High	Master Protein	Q3KP66	Innate immunity activator protein OS=Homo sapiens OX=9606 GN=INAVA PE=1 SV=2	0.001	6.525	4	2	4	2	663	72.9	9.31	4.51	2																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	High	High	1	
FALSE	High	Master Protein	Q16637	Survival motor neuron protein OS=Homo sapiens OX=9606 GN=SMN2 PE=1 SV=1	0.001	6.472	6	2	10	2	294	31.8	6.55	15.85	2	28.2	72.6	56.8	98.9	110.8	73.8	78.5	112.2	74.5	184.8	218.7	90.1	1072263.875	2758481.375	2160367.094	3761316.375	4212386.75	2806240.625	2985920.125	4266414	2832319.375	7026934.25	8312345.75	3424111.5	High	High	High	High	Peak Found	Peak Found	Peak Found	High	High	High	High	High	1	
FALSE	High	Master Protein	Q9Y4Z0	U6 snRNA-associated Sm-like protein LSm4 OS=Homo sapiens OX=9606 GN=LSM4 PE=1 SV=1	0.001	6.462	17	2	5	2	139	15.3	9.99	2.6	2	102.7	253.4	50.7	203.4	202.4	68.3				74	100.8	144.3	698411.1875	1722400.875	345018.2813	1383046.313	1376307.688	464572.2813				502755.1875	684975.8125	980703.25	Peak Found	Peak Found	High	High	High	Peak Found	Not Found	Not Found	Not Found	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	Q8TDL5	BPI fold-containing family B member 1 OS=Homo sapiens OX=9606 GN=BPIFB1 PE=1 SV=1	0.001	6.458	4	1	1	1	484	52.4	7.23	3.29	1																									Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	High	Master Protein	A8K2U0	Alpha-2-macroglobulin-like protein 1 OS=Homo sapiens OX=9606 GN=A2ML1 PE=1 SV=3	0.001	6.405	1	1	2	1	1454	161	5.73	2.42	1		1200												1610666											Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	High	Master Protein	Q14978	Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2	0.001	6.4	3	2	2	2	699	73.6	9.47	2.13	2				259.8	301.3	124.6			70	71.4	213.8	159.1				510224.5313	591626	244570.1719			137411.5625	140254.2969	419819.0938	312394.4063	Not Found	Not Found	Not Found	Peak Found	High	Peak Found	Not Found	Not Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	Q8NCD3	Holliday junction recognition protein OS=Homo sapiens OX=9606 GN=HJURP PE=1 SV=2	0.001	6.376	4	2	2	2	748	83.5	9.31	1.92	2																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	High	1	
FALSE	High	Master Protein	Q9P2I0	Cleavage and polyadenylation specificity factor subunit 2 OS=Homo sapiens OX=9606 GN=CPSF2 PE=1 SV=2	0.001	6.367	3	3	5	3	782	88.4	5.11	5.81	3	54.6	139.1	192.3	77.4	91.7	116.9	82.7	110	109.3	88.5	57.8	79.6	2229200.594	5674785.625	7845567.875	3159043.375	3738817.5	4768964.875	3374765.25	4488772.563	4458526.125	3608842.875	2359923	3245940.5	High	Peak Found	High	Peak Found	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	P09234	U1 small nuclear ribonucleoprotein C OS=Homo sapiens OX=9606 GN=SNRPC PE=1 SV=1	0.001	6.334	13	1	1	1	159	17.4	9.67	3.13	1		654.4						545.6						4821819.5						4019951.75					Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Peak Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	High	Master Protein	Q09666	Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens OX=9606 GN=AHNAK PE=1 SV=2	0.001	6.3	3	2	3	2	5890	628.7	6.15	2.16	2	105.4	112.7	91.7					266.7	114.9	111.6	319.2	77.8	922116.625	985765.8125	802066.375					2332552.5	1005104.813	976201.25	2792320.188	680991.8125	Peak Found	Peak Found	Peak Found	Not Found	Not Found	Not Found	Not Found	High	Peak Found	Peak Found	High	Peak Found	1	
FALSE	High	Master Protein	P41252	Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=IARS1 PE=1 SV=2	0.001	6.268	2	3	14	3	1262	144.4	6.15	29.25	3	72.6	59.1	82	74.5	150.3	112.5	68.6	108.6	57.7	130.4	166.6	117.2	2833981.5	2307864.5	3200766.25	2908409.375	5867905.75	4394234.875	2678089.25	4239059.5	2253017.75	5092577.5	6503857	4577504.5	High	Peak Found	High	High	High	High	High	Peak Found	High	High	High	High	1	
FALSE	High	Master Protein	P26641	Elongation factor 1-gamma OS=Homo sapiens OX=9606 GN=EEF1G PE=1 SV=3	0.001	6.251	5	2	5	2	437	50.1	6.67	4.68	2	37.5	46.7	47.2	99.7	85.7	167.3	58.5	145.5	15	154.4	215.9	126.5	743554.125	926472.25	935679.3125	1976010.281	1699161.5	3317897.281	1160386.594	2885932.656	297362.5938	3062346.375	4281527.25	2508601.469	Peak Found	Peak Found	High	Peak Found	High	High	Peak Found	High	Peak Found	Peak Found	Peak Found	High	1	
FALSE	High	Master Protein	Q12788	Transducin beta-like protein 3 OS=Homo sapiens OX=9606 GN=TBL3 PE=1 SV=2	0.001	6.239	4	2	2	2	808	89	6.9	0	2																									Not Found	Not Found	Not Found	High	Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	High	Master Protein	O95831	Apoptosis-inducing factor 1, mitochondrial OS=Homo sapiens OX=9606 GN=AIFM1 PE=1 SV=1	0.001	6.201	4	2	6	2	613	66.9	8.95	10.68	2	131.3	149.8		174.9	120		169.9	221.8	137	95.2			1317915.375	1504210.5		1756310.75	1204671.625		1706072.25	2226840.75	1375178.125	955746.6875			Peak Found	High	High	High	Peak Found	Not Found	Peak Found	Peak Found	Peak Found	High	High	Not Found	1	
FALSE	High	Master Protein	Q7Z2T5	TRMT1-like protein OS=Homo sapiens OX=9606 GN=TRMT1L PE=1 SV=2	0.001	6.195	3	2	5	2	733	81.7	7.88	3.71	2			123.1	146.5	166	163				229.4	247.6	124.4			658514.6875	783928.3125	888077.5	872304.3125				1227292.5	1324548.25	665839.125	Not Found	Not Found	Peak Found	Peak Found	High	High	Not Found	Not Found	Not Found	High	High	High	1	
FALSE	High	Master Protein	Q14739	Delta(14)-sterol reductase LBR OS=Homo sapiens OX=9606 GN=LBR PE=1 SV=2	0.001	6.191	2	1	6	1	615	70.7	9.36	4.93	1			99.1	217.8	295.2	170.1				118.3	162.2	137.3			937907.3125	2061170.25	2794205.25	1610138.875				1119389	1535437.625	1299233.75	Not Found	Not Found	High	High	Peak Found	Peak Found	Not Found	Not Found	Not Found	High	High	High	1	
FALSE	High	Master Protein	Q8TED1	Probable glutathione peroxidase 8 OS=Homo sapiens OX=9606 GN=GPX8 PE=1 SV=2	0.001	6.153	11	2	8	2	209	23.9	9.35	11.05	2	112	122.6	112.6	101.5	93.2	104.7	76.4	113.6	84.9	99.2	93.6	85.8	4356510.875	4766779.25	4378245.25	3945699.75	3625102.75	4070614.125	2970620.75	4415796.5	3300209.25	3857666.75	3639892.5	3335411.125	High	High	High	High	Peak Found	Peak Found	Peak Found	Peak Found	High	High	Peak Found	High	1	
FALSE	High	Master Protein	Q05519	Serine/arginine-rich splicing factor 11 OS=Homo sapiens OX=9606 GN=SRSF11 PE=1 SV=1	0.001	6.143	6	2	3	2	484	53.5	10.52	7.33	2	77.8	121.5		151	184.3	112.6	119.9	172.7	131		129.2		1835498	2867194.75		3561060.25	4347657	2655861.25	2829093	4073165.75	3091099.25		3046602.75		Peak Found	Peak Found	Not Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Not Found	High	High	1	
